city,city_ascii,state_id,state_name,county_fips,county_name,county_fips_all,county_name_all,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Deephaven,Deephaven,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9293,-93.5239,3911,644,polygon,FALSE,TRUE,America/Chicago,3,55331 55391,1840006751
White Earth,White Earth,MN,Minnesota,27005,Becker,27005,Becker,47.0977,-95.8445,548,61,polygon,FALSE,FALSE,America/Chicago,3,56591 56589 56569,1840006630
Cass Lake,Cass Lake,MN,Minnesota,27021,Cass,27021,Cass,47.3788,-94.5991,757,253,polygon,FALSE,TRUE,America/Chicago,3,56633,1840006622
Williams,Williams,MN,Minnesota,27077,Lake of the Woods,27077,Lake of the Woods,48.768,-94.9533,177,70,polygon,FALSE,TRUE,America/Chicago,3,56686,1840010905
Ashby,Ashby,MN,Minnesota,27051,Grant,27051,Grant,46.0931,-95.8157,439,307,polygon,FALSE,TRUE,America/Chicago,3,56309,1840006675
Spring Lake Park,Spring Lake Park,MN,Minnesota,27003,Anoka,27003|27123,Anoka|Ramsey,45.1161,-93.2451,6502,1258,polygon,FALSE,TRUE,America/Chicago,3,55432,1840008903
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.8306,-93.3151,85866,955,polygon,FALSE,TRUE,America/Chicago,3,55425 55420 55431 55437 55438,1840006747
Isanti,Isanti,MN,Minnesota,27059,Isanti,27059,Isanti,45.4929,-93.2414,5721,486,polygon,FALSE,TRUE,America/Chicago,3,55040,1840007789
Greenwood,Greenwood,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.911,-93.5517,748,817,polygon,FALSE,TRUE,America/Chicago,3,55331,1840006748
Waconia,Waconia,MN,Minnesota,27019,Carver,27019,Carver,44.8413,-93.7926,12289,1025,polygon,FALSE,TRUE,America/Chicago,3,55387,1840010008
Clarks Grove,Clarks Grove,MN,Minnesota,27047,Freeborn,27047,Freeborn,43.7618,-93.329,684,465,polygon,FALSE,TRUE,America/Chicago,3,56016,1840006822
Meire Grove,Meire Grove,MN,Minnesota,27145,Stearns,27145,Stearns,45.6263,-94.8693,190,190,polygon,FALSE,TRUE,America/Chicago,3,56352,1840007781
Calumet,Calumet,MN,Minnesota,27061,Itasca,27061,Itasca,47.3198,-93.2667,354,75,polygon,FALSE,TRUE,America/Chicago,3,55709 55764 55716,1840006609
Preston,Preston,MN,Minnesota,27045,Fillmore,27045,Fillmore,43.6726,-92.0828,1299,203,polygon,FALSE,TRUE,America/Chicago,3,55965,1840009013
Warsaw,Warsaw,MN,Minnesota,27131,Rice,27131,Rice,44.2574,-93.3774,698,312,polygon,FALSE,FALSE,America/Chicago,3,55021 55087,1840025368
Canton,Canton,MN,Minnesota,27045,Fillmore,27045,Fillmore,43.5298,-91.9299,347,131,polygon,FALSE,TRUE,America/Chicago,3,55922,1840006836
Clearwater,Clearwater,MN,Minnesota,27171,Wright,27171|27141,Wright|Sherburne,45.4102,-94.0446,1786,437,polygon,FALSE,TRUE,America/Chicago,3,55320,1840006704
Mayer,Mayer,MN,Minnesota,27019,Carver,27019,Carver,44.8868,-93.8902,2089,579,polygon,FALSE,TRUE,America/Chicago,3,55360,1840007847
Spring Valley,Spring Valley,MN,Minnesota,27045,Fillmore,27045,Fillmore,43.6888,-92.3897,2421,317,polygon,FALSE,TRUE,America/Chicago,3,55975,1840009010
Fergus Falls,Fergus Falls,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.2854,-96.0759,12673,370,polygon,FALSE,TRUE,America/Chicago,3,56537 56538,1840007747
Ranier,Ranier,MN,Minnesota,27071,Koochiching,27071,Koochiching,48.6066,-93.3531,571,206,polygon,FALSE,TRUE,America/Winnipeg,3,56668 56649,1840008816
Mendota,Mendota,MN,Minnesota,27037,Dakota,27037,Dakota,44.8876,-93.1609,209,315,polygon,FALSE,TRUE,America/Chicago,3,55150,1840007854
Pipestone,Pipestone,MN,Minnesota,27117,Pipestone,27117,Pipestone,43.9958,-96.3117,3829,375,polygon,FALSE,TRUE,America/Chicago,3,56164,1840008980
Tracy,Tracy,MN,Minnesota,27083,Lyon,27083,Lyon,44.2389,-95.615,2056,335,polygon,FALSE,TRUE,America/Chicago,3,56175,1840010020
Boy River,Boy River,MN,Minnesota,27021,Cass,27021,Cass,47.1669,-94.1234,49,44,polygon,FALSE,TRUE,America/Chicago,3,56672,1840006625
Scandia,Scandia,MN,Minnesota,27163,Washington,27163,Washington,45.254,-92.8278,4120,45,polygon,FALSE,TRUE,America/Chicago,3,55073 55047,1840008918
Madison,Madison,MN,Minnesota,27073,Lac qui Parle,27073,Lac qui Parle,45.0127,-96.1889,1417,521,polygon,FALSE,TRUE,America/Chicago,3,56256,1840008920
Ivanhoe,Ivanhoe,MN,Minnesota,27081,Lincoln,27081,Lincoln,44.4651,-96.252,538,233,polygon,FALSE,TRUE,America/Chicago,3,56142,1840007874
Sherburn,Sherburn,MN,Minnesota,27091,Martin,27091,Martin,43.6547,-94.7273,1095,470,polygon,FALSE,TRUE,America/Chicago,3,56171,1840009016
Lansing,Lansing,MN,Minnesota,27099,Mower,27099,Mower,43.7476,-92.9658,180,88,polygon,FALSE,FALSE,America/Chicago,3,55950 55912,1840025429
Woodbury,Woodbury,MN,Minnesota,27163,Washington,27163,Washington,44.9056,-92.923,69756,771,polygon,FALSE,TRUE,America/Chicago,3,55129 55125,1840009998
Luverne,Luverne,MN,Minnesota,27133,Rock,27133,Rock,43.6533,-96.2146,4496,495,polygon,FALSE,TRUE,America/Chicago,3,56156,1840008995
Bagley,Bagley,MN,Minnesota,27029,Clearwater,27029,Clearwater,47.5239,-95.4041,1414,275,polygon,FALSE,TRUE,America/Chicago,3,56621,1840006608
Menahga,Menahga,MN,Minnesota,27159,Wadena,27159,Wadena,46.7471,-95.1012,1313,136,polygon,FALSE,TRUE,America/Chicago,3,56464,1840007734
Skyline,Skyline,MN,Minnesota,27013,Blue Earth,27013,Blue Earth,44.1408,-94.034,297,591,polygon,FALSE,TRUE,America/Chicago,3,56001,1840008977
Shoreview,Shoreview,MN,Minnesota,27123,Ramsey,27123,Ramsey,45.0842,-93.1358,26794,959,polygon,FALSE,TRUE,America/Chicago,3,55126,1840008938
Cologne,Cologne,MN,Minnesota,27019,Carver,27019,Carver,44.7695,-93.7931,1648,361,polygon,FALSE,TRUE,America/Chicago,3,55322,1840006757
Robbinsdale,Robbinsdale,MN,Minnesota,27053,Hennepin,27053,Hennepin,45.0261,-93.3332,14544,2009,polygon,FALSE,TRUE,America/Chicago,2,55422,1840008931
Dexter,Dexter,MN,Minnesota,27099,Mower,27099,Mower,43.7196,-92.7019,339,91,polygon,FALSE,TRUE,America/Chicago,3,55926,1840006831
Lake Bronson,Lake Bronson,MN,Minnesota,27069,Kittson,27069,Kittson,48.7322,-96.664,202,147,polygon,FALSE,TRUE,America/Chicago,3,56734,1840007679
Mounds View,Mounds View,MN,Minnesota,27123,Ramsey,27123,Ramsey,45.1072,-93.2078,13098,1264,polygon,FALSE,TRUE,America/Chicago,3,55112,1840007840
Marietta,Marietta,MN,Minnesota,27073,Lac qui Parle,27073,Lac qui Parle,45.0105,-96.419,146,153,polygon,FALSE,TRUE,America/Chicago,3,56257,1840007819
Lester Prairie,Lester Prairie,MN,Minnesota,27085,McLeod,27085,McLeod,44.8829,-94.0375,1715,742,polygon,FALSE,TRUE,America/Chicago,3,55354,1840007846
Bricelyn,Bricelyn,MN,Minnesota,27043,Faribault,27043,Faribault,43.5607,-93.813,341,453,polygon,FALSE,TRUE,America/Chicago,3,56014,1840004171
Hazel Run,Hazel Run,MN,Minnesota,27173,Yellow Medicine,27173,Yellow Medicine,44.7484,-95.7165,59,29,polygon,FALSE,TRUE,America/Chicago,3,56241,1840006765
Milaca,Milaca,MN,Minnesota,27095,Mille Lacs,27095,Mille Lacs,45.7573,-93.6522,2777,338,polygon,FALSE,TRUE,America/Chicago,3,56353,1840007761
Barry,Barry,MN,Minnesota,27011,Big Stone,27011,Big Stone,45.5582,-96.5604,15,22,polygon,FALSE,TRUE,America/Chicago,3,56210 56240,1840006697
Breckenridge,Breckenridge,MN,Minnesota,27167,Wilkin,27167,Wilkin,46.2662,-96.585,3224,492,polygon,FALSE,TRUE,America/Chicago,3,56520,1840004003
Odessa,Odessa,MN,Minnesota,27011,Big Stone,27011,Big Stone,45.2622,-96.3335,132,52,polygon,FALSE,TRUE,America/Chicago,3,56276,1840007792
Clements,Clements,MN,Minnesota,27127,Redwood,27127,Redwood,44.3801,-95.0548,142,145,polygon,FALSE,TRUE,America/Chicago,3,56224,1840006781
Mound,Mound,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9336,-93.6608,9517,1290,polygon,FALSE,TRUE,America/Chicago,3,55364,1840007828
Elgin,Elgin,MN,Minnesota,27157,Wabasha,27157,Wabasha,44.1257,-92.2471,1082,446,polygon,FALSE,TRUE,America/Chicago,3,55932,1840007898
Sobieski,Sobieski,MN,Minnesota,27097,Morrison,27097,Morrison,45.923,-94.482,197,19,polygon,FALSE,TRUE,America/Chicago,3,56345,1840008862
Lakeville,Lakeville,MN,Minnesota,27037,Dakota,27037,Dakota,44.6776,-93.2521,63748,681,polygon,FALSE,TRUE,America/Chicago,3,55044,1840007859
McGregor,McGregor,MN,Minnesota,27001,Aitkin,27001,Aitkin,46.6087,-93.306,367,70,polygon,FALSE,TRUE,America/Chicago,3,55760,1840007733
Centerville,Centerville,MN,Minnesota,27003,Anoka,27003,Anoka,45.164,-93.054,4009,728,polygon,FALSE,TRUE,America/Chicago,3,55038,1840006715
Nett Lake,Nett Lake,MN,Minnesota,27137,St. Louis,27137|27071,St. Louis|Koochiching,48.1146,-93.0811,339,76,polygon,FALSE,FALSE,America/Chicago,3,55771 55772,1840026094
Garvin,Garvin,MN,Minnesota,27083,Lyon,27083,Lyon,44.2142,-95.7607,133,183,polygon,FALSE,TRUE,America/Chicago,3,56132,1840007877
Beaver Bay,Beaver Bay,MN,Minnesota,27075,Lake,27075,Lake,47.2561,-91.3061,171,82,polygon,FALSE,TRUE,America/Chicago,3,55614 55601,1840006602
Woodland,Woodland,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9503,-93.5139,480,321,polygon,FALSE,TRUE,America/Chicago,3,55391,1840010001
Kandiyohi,Kandiyohi,MN,Minnesota,27067,Kandiyohi,27067,Kandiyohi,45.1315,-94.9331,482,494,polygon,FALSE,TRUE,America/Chicago,3,56251,1840007802
Isle,Isle,MN,Minnesota,27095,Mille Lacs,27095,Mille Lacs,46.1398,-93.4597,798,121,polygon,FALSE,TRUE,America/Chicago,3,56342 56386,1840007762
Belle Plaine,Belle Plaine,MN,Minnesota,27139,Scott,27139,Scott,44.6189,-93.7644,6599,463,polygon,FALSE,TRUE,America/Chicago,3,56011,1840006775
Goodridge,Goodridge,MN,Minnesota,27113,Pennington,27113,Pennington,48.1442,-95.8039,130,266,polygon,FALSE,TRUE,America/Chicago,3,56725,1840007709
Faribault,Faribault,MN,Minnesota,27131,Rice,27131,Rice,44.2985,-93.2787,24101,604,polygon,FALSE,TRUE,America/Chicago,3,55021,1840007889
Lewisville,Lewisville,MN,Minnesota,27165,Watonwan,27165,Watonwan,43.9241,-94.434,243,393,polygon,FALSE,TRUE,America/Chicago,3,56060,1840007924
Harris,Harris,MN,Minnesota,27025,Chisago,27025,Chisago,45.5976,-92.9869,1156,22,polygon,FALSE,TRUE,America/Chicago,3,55069 55032,1840006694
Bovey,Bovey,MN,Minnesota,27061,Itasca,27061,Itasca,47.2962,-93.4036,791,133,polygon,FALSE,TRUE,America/Chicago,3,55786 55709,1840006613
Chaska,Chaska,MN,Minnesota,27019,Carver,27019,Carver,44.8164,-93.6092,26561,603,polygon,FALSE,TRUE,America/Chicago,3,55318,1840006760
Vineland,Vineland,MN,Minnesota,27095,Mille Lacs,27095,Mille Lacs,46.1832,-93.7823,887,36,polygon,FALSE,FALSE,America/Chicago,3,56359,1840006673
Elysian,Elysian,MN,Minnesota,27079,Le Sueur,27079,Le Sueur,44.2067,-93.6765,726,234,polygon,FALSE,TRUE,America/Chicago,3,56028,1840007881
Stanchfield,Stanchfield,MN,Minnesota,27059,Isanti,27059,Isanti,45.665,-93.1815,74,53,polygon,FALSE,FALSE,America/Chicago,3,55080,1840025298
Erskine,Erskine,MN,Minnesota,27119,Polk,27119,Polk,47.6648,-96.0125,484,254,polygon,FALSE,TRUE,America/Chicago,3,56535,1840007701
West St. Paul,West St. Paul,MN,Minnesota,27037,Dakota,27037,Dakota,44.9018,-93.0858,19767,1554,polygon,FALSE,TRUE,America/Chicago,3,55118,1840010012
Villard,Villard,MN,Minnesota,27121,Pope,27121,Pope,45.7141,-95.2692,248,123,polygon,FALSE,TRUE,America/Chicago,3,56385,1840009990
Spring Park,Spring Park,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9361,-93.6326,1799,1976,polygon,FALSE,TRUE,America/Chicago,3,55384,1840008926
Rushmore,Rushmore,MN,Minnesota,27105,Nobles,27105,Nobles,43.6197,-95.799,339,515,polygon,FALSE,TRUE,America/Chicago,3,56168,1840009000
Delhi,Delhi,MN,Minnesota,27127,Redwood,27127,Redwood,44.598,-95.2134,64,32,polygon,FALSE,TRUE,America/Chicago,3,56283,1840006783
Virginia,Virginia,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.5169,-92.5128,12551,174,polygon,FALSE,TRUE,America/Chicago,3,55792 55777,1840009954
Rose Creek,Rose Creek,MN,Minnesota,27099,Mower,27099,Mower,43.6046,-92.8297,419,326,polygon,FALSE,TRUE,America/Chicago,3,55970,1840009006
Greenbush,Greenbush,MN,Minnesota,27135,Roseau,27135,Roseau,48.701,-96.1835,709,179,polygon,FALSE,TRUE,America/Chicago,3,56726,1840007681
Adams,Adams,MN,Minnesota,27099,Mower,27099,Mower,43.5654,-92.719,786,302,polygon,FALSE,TRUE,America/Chicago,3,55909,1840006829
Kennedy,Kennedy,MN,Minnesota,27069,Kittson,27069,Kittson,48.6429,-96.9106,175,167,polygon,FALSE,TRUE,America/Chicago,3,56733,1840007678
Grove City,Grove City,MN,Minnesota,27093,Meeker,27093,Meeker,45.148,-94.6815,613,359,polygon,FALSE,TRUE,America/Chicago,3,56243,1840000278
Coon Rapids,Coon Rapids,MN,Minnesota,27003,Anoka,27003,Anoka,45.1755,-93.3095,62656,1070,polygon,FALSE,TRUE,America/Chicago,3,55433 55448,1840006714
Pine Island,Pine Island,MN,Minnesota,27049,Goodhue,27049|27109,Goodhue|Olmsted,44.197,-92.6164,3038,222,polygon,FALSE,TRUE,America/Chicago,3,55963,1840008958
Tower,Tower,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.8103,-92.2832,493,63,polygon,FALSE,TRUE,America/Chicago,3,55790,1840009953
Beltrami,Beltrami,MN,Minnesota,27119,Polk,27119,Polk,47.5425,-96.5271,102,19,polygon,FALSE,TRUE,America/Chicago,3,56517,1840006605
The Ranch,The Ranch,MN,Minnesota,27087,Mahnomen,27087,Mahnomen,47.3198,-95.6952,2,2,polygon,FALSE,TRUE,America/Chicago,3,56557,1840039629
Glenwood,Glenwood,MN,Minnesota,27121,Pope,27121,Pope,45.6517,-95.3643,2527,175,polygon,FALSE,TRUE,America/Chicago,3,56334,1840007788
Turtle River,Turtle River,MN,Minnesota,27007,Beltrami,27007,Beltrami,47.5882,-94.7581,76,26,polygon,FALSE,TRUE,America/Chicago,3,56601,1840009958
Danube,Danube,MN,Minnesota,27129,Renville,27129,Renville,44.791,-95.1029,463,366,polygon,FALSE,TRUE,America/Chicago,3,56230,1840006772
Fish Lake,Fish Lake,MN,Minnesota,27063,Jackson,27063,Jackson,43.8404,-95.0477,121,51,polygon,FALSE,TRUE,America/Chicago,3,56101,1840039609
Good Thunder,Good Thunder,MN,Minnesota,27013,Blue Earth,27013,Blue Earth,44.0067,-94.0703,574,353,polygon,FALSE,TRUE,America/Chicago,3,56037,1840007904
Porter,Porter,MN,Minnesota,27173,Yellow Medicine,27173,Yellow Medicine,44.642,-96.1693,176,30,polygon,FALSE,TRUE,America/Chicago,3,56280,1840008945
Forada,Forada,MN,Minnesota,27041,Douglas,27041,Douglas,45.7884,-95.3567,190,145,polygon,FALSE,TRUE,America/Chicago,3,56308,1840007769
Roy Lake,Roy Lake,MN,Minnesota,27029,Clearwater,27029|27087,Clearwater|Mahnomen,47.3176,-95.5428,11,9,polygon,FALSE,FALSE,America/Chicago,3,56557,1840023822
Dumont,Dumont,MN,Minnesota,27155,Traverse,27155,Traverse,45.7174,-96.4231,90,80,polygon,FALSE,TRUE,America/Chicago,3,56236,1840007775
International Falls,International Falls,MN,Minnesota,27071,Koochiching,27071,Koochiching,48.5884,-93.4083,6581,361,polygon,FALSE,TRUE,America/Winnipeg,3,56649 56679,1840007684
Brookston,Brookston,MN,Minnesota,27137,St. Louis,27137,St. Louis,46.8654,-92.6028,140,100,polygon,FALSE,TRUE,America/Chicago,3,55711,1840003992
Hopkins,Hopkins,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9261,-93.4056,18678,1770,polygon,FALSE,TRUE,America/Chicago,3,55305 55343,1840006749
Warroad,Warroad,MN,Minnesota,27135,Roseau,27135,Roseau,48.9169,-95.3272,1763,224,polygon,FALSE,TRUE,America/Chicago,3,56763,1840009952
Zumbrota,Zumbrota,MN,Minnesota,27049,Goodhue,27049,Goodhue,44.295,-92.6734,3314,481,polygon,FALSE,TRUE,America/Chicago,3,55992,1840000306
Funkley,Funkley,MN,Minnesota,27007,Beltrami,27007,Beltrami,47.786,-94.4266,5,2,polygon,FALSE,TRUE,America/Chicago,3,56630,1840007698
Evan,Evan,MN,Minnesota,27015,Brown,27015,Brown,44.3549,-94.8361,86,32,polygon,FALSE,TRUE,America/Chicago,3,56266 56085,1840007893
Backus,Backus,MN,Minnesota,27021,Cass,27021,Cass,46.8207,-94.5148,250,155,polygon,FALSE,TRUE,America/Chicago,3,56435,1840006623
Cambridge,Cambridge,MN,Minnesota,27059,Isanti,27059,Isanti,45.5612,-93.2283,15486,455,polygon,FALSE,TRUE,America/Chicago,3,55008,1840006692
Fertile,Fertile,MN,Minnesota,27119,Polk,27119,Polk,47.5339,-96.2893,833,154,polygon,FALSE,TRUE,America/Chicago,3,56540,1840007702
Onamia,Onamia,MN,Minnesota,27095,Mille Lacs,27095,Mille Lacs,46.07,-93.6676,861,350,polygon,FALSE,TRUE,America/Chicago,3,56359,1840008867
St. Michael,St. Michael,MN,Minnesota,27171,Wright,27171,Wright,45.2014,-93.692,17565,207,polygon,FALSE,TRUE,America/Chicago,3,55313 55376,1840008901
Gary,Gary,MN,Minnesota,27107,Norman,27107,Norman,47.3725,-96.2656,209,250,polygon,FALSE,TRUE,America/Chicago,3,56545,1840007719
Royalton,Royalton,MN,Minnesota,27097,Morrison,27097,Morrison,45.8302,-94.2931,1208,241,polygon,FALSE,TRUE,America/Chicago,3,56373,1840008866
Goodhue,Goodhue,MN,Minnesota,27049,Goodhue,27049,Goodhue,44.4007,-92.6255,1176,493,polygon,FALSE,TRUE,America/Chicago,3,55027,1840007869
Shelly,Shelly,MN,Minnesota,27107,Norman,27107,Norman,47.4583,-96.8198,184,336,polygon,FALSE,TRUE,America/Chicago,3,56581,1840008833
Henning,Henning,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.3233,-95.4424,810,94,polygon,FALSE,TRUE,America/Chicago,3,56551,1840006654
Lindstrom,Lindstrom,MN,Minnesota,27025,Chisago,27025,Chisago,45.3871,-92.8477,8664,469,polygon,FALSE,TRUE,America/Chicago,3,55045,1840008892
Madison Lake,Madison Lake,MN,Minnesota,27013,Blue Earth,27013,Blue Earth,44.2044,-93.8161,1163,424,polygon,FALSE,TRUE,America/Chicago,3,56063,1840008974
Vergas,Vergas,MN,Minnesota,27111,Otter Tail,27111,Otter Tail,46.6549,-95.8038,350,93,polygon,FALSE,TRUE,America/Chicago,3,56587,1840009977
Grand Meadow,Grand Meadow,MN,Minnesota,27099,Mower,27099,Mower,43.7058,-92.5705,1164,686,polygon,FALSE,TRUE,America/Chicago,3,55936,1840007935
Carver,Carver,MN,Minnesota,27019,Carver,27019,Carver,44.7598,-93.6302,4861,431,polygon,FALSE,TRUE,America/Chicago,3,55315,1840006758
Gonvick,Gonvick,MN,Minnesota,27029,Clearwater,27029,Clearwater,47.7391,-95.5125,286,84,polygon,FALSE,TRUE,America/Chicago,3,56644,1840007710
Lutsen,Lutsen,MN,Minnesota,27031,Cook,27031,Cook,47.6715,-90.6885,285,10,polygon,FALSE,FALSE,America/Chicago,3,55612,1840026063
Minneapolis,Minneapolis,MN,Minnesota,27053,Hennepin,27053,Hennepin,44.9635,-93.2678,2926757,3019,polygon,FALSE,TRUE,America/Chicago,1,55403 55409 55408 55407 55406 55405 55404 55402 55401 55430 55454 55455 55418 55419 55410 55411 55412 55413 55414 55415 55416 55417 55440 55458 55459 55460 55467 55470 55472 55474 55478 55479 55480 55483 55484 55485 55486 55487 55488,1840007830
Bigfork,Bigfork,MN,Minnesota,27061,Itasca,27061,Itasca,47.7473,-93.6525,445,93,polygon,FALSE,TRUE,America/Chicago,3,56628,1840006612
Randolph,Randolph,MN,Minnesota,27037,Dakota,27037,Dakota,44.526,-93.0198,452,189,polygon,FALSE,TRUE,America/Chicago,3,55009 55065,1840008950
Effie,Effie,MN,Minnesota,27061,Itasca,27061,Itasca,47.8412,-93.6377,118,12,polygon,FALSE,TRUE,America/Chicago,3,56639,1840007713
Middle River,Middle River,MN,Minnesota,27089,Marshall,27089,Marshall,48.4349,-96.1617,298,231,polygon,FALSE,TRUE,America/Chicago,3,56737,1840007697
Grand Marais,Grand Marais,MN,Minnesota,27031,Cook,27031,Cook,47.7586,-90.3443,1359,180,polygon,FALSE,TRUE,America/Chicago,3,55604,1840008810
Walker,Walker,MN,Minnesota,27021,Cass,27021,Cass,47.0891,-94.5853,932,140,polygon,FALSE,TRUE,America/Chicago,3,56484,1840009967
Gibbon,Gibbon,MN,Minnesota,27143,Sibley,27143,Sibley,44.5333,-94.5242,746,434,polygon,FALSE,TRUE,America/Chicago,3,55335,1840007866
Buffalo,Buffalo,MN,Minnesota,27171,Wright,27171,Wright,45.1794,-93.8644,16744,863,polygon,FALSE,TRUE,America/Chicago,3,55313,1840006703
Shafer,Shafer,MN,Minnesota,27025,Chisago,27025,Chisago,45.3901,-92.7531,1074,330,polygon,FALSE,TRUE,America/Chicago,3,55074,1840008893
Merrifield,Merrifield,MN,Minnesota,27035,Crow Wing,27035,Crow Wing,46.4673,-94.1746,96,68,polygon,FALSE,FALSE,America/Chicago,3,56468 56465,1840025261
Babbitt,Babbitt,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.6445,-91.9458,1505,5,polygon,FALSE,TRUE,America/Chicago,3,55706,1840006591
Nelson,Nelson,MN,Minnesota,27041,Douglas,27041,Douglas,45.8865,-95.2648,191,112,polygon,FALSE,TRUE,America/Chicago,3,56355,1840007771
Le Sueur,Le Sueur,MN,Minnesota,27079,Le Sueur,27079,Le Sueur,44.4704,-93.9025,3718,299,polygon,FALSE,TRUE,America/Chicago,3,56058,1840007887
Rushford,Rushford,MN,Minnesota,27045,Fillmore,27045,Fillmore,43.8131,-91.7535,1715,401,polygon,FALSE,TRUE,America/Chicago,3,55971,1840009014
Emily,Emily,MN,Minnesota,27035,Crow Wing,27035,Crow Wing,46.7602,-93.9665,840,10,polygon,FALSE,TRUE,America/Chicago,3,56447,1840007736
Conger,Conger,MN,Minnesota,27047,Freeborn,27047,Freeborn,43.6153,-93.5281,141,418,polygon,FALSE,TRUE,America/Chicago,3,56009 56020,1840006823
Farmington,Farmington,MN,Minnesota,27037,Dakota,27037,Dakota,44.6572,-93.1687,23067,609,polygon,FALSE,TRUE,America/Chicago,3,55024,1840007853
Wyoming,Wyoming,MN,Minnesota,27025,Chisago,27025,Chisago,45.3365,-92.9766,7887,147,polygon,FALSE,TRUE,America/Chicago,3,55079 55092 55013 55025,1840009992
Felton,Felton,MN,Minnesota,27027,Clay,27027,Clay,47.0749,-96.5058,174,66,polygon,FALSE,TRUE,America/Chicago,3,56536,1840007728
Alberta,Alberta,MN,Minnesota,27149,Stevens,27149,Stevens,45.5749,-96.0505,96,141,polygon,FALSE,TRUE,America/Chicago,3,56207,1840006688
Waverly,Waverly,MN,Minnesota,27171,Wright,27171,Wright,45.065,-93.9663,1450,319,polygon,FALSE,TRUE,America/Chicago,3,55390,1840009994
Osseo,Osseo,MN,Minnesota,27053,Hennepin,27053,Hennepin,45.1179,-93.3992,2768,1439,polygon,FALSE,TRUE,America/Chicago,3,55369 55569,1840008928
Leonidas,Leonidas,MN,Minnesota,27137,St. Louis,27137,St. Louis,47.4681,-92.5679,51,14,polygon,FALSE,TRUE,America/Chicago,3,55734,1840007695
Lake Benton,Lake Benton,MN,Minnesota,27081,Lincoln,27081,Lincoln,44.2644,-96.2918,640,62,polygon,FALSE,TRUE,America/Chicago,3,56149,1840007875
Lakefield,Lakefield,MN,Minnesota,27063,Jackson,27063,Jackson,43.678,-95.1695,1626,469,polygon,FALSE,TRUE,America/Chicago,3,56150,1840007943
Becker,Becker,MN,Minnesota,27141,Sherburne,27141,Sherburne,45.3814,-93.8737,4157,177,polygon,FALSE,TRUE,America/Chicago,3,55308,1840006700
La Crescent,La Crescent,MN,Minnesota,27055,Houston,27055,Houston,43.8299,-91.3042,5028,582,polygon,FALSE,TRUE,America/Chicago,3,55947,1840007938
Cottonwood,Cottonwood,MN,Minnesota,27083,Lyon,27083,Lyon,44.6105,-95.6721,1239,480,polygon,FALSE,TRUE,America/Chicago,3,56229,1840006786
North Oaks,North Oaks,MN,Minnesota,27123,Ramsey,27123,Ramsey,45.1002,-93.0881,5207,290,polygon,FALSE,TRUE,America/Chicago,3,55127,1840007842
Dodge Center,Dodge Center,MN,Minnesota,27039,Dodge,27039,Dodge,44.0289,-92.8508,2692,500,polygon,FALSE,TRUE,America/Chicago,3,55927,1840006808
Magnolia,Magnolia,MN,Minnesota,27133,Rock,27133,Rock,43.6441,-96.0752,214,103,polygon,FALSE,TRUE,America/Chicago,3,56158,1840008996
Racine,Racine,MN,Minnesota,27099,Mower,27099,Mower,43.7755,-92.481,547,316,polygon,FALSE,TRUE,America/Chicago,3,55967,1840009005
Cobden,Cobden,MN,Minnesota,27015,Brown,27015,Brown,44.2825,-94.8466,36,14,polygon,FALSE,TRUE,America/Chicago,3,56085,1840006790
Silver Creek,Silver Creek,MN,Minnesota,27171,Wright,27171,Wright,45.3127,-93.9827,244,63,polygon,FALSE,FALSE,America/Chicago,3,55358,1840025305
Canby,Canby,MN,Minnesota,27173,Yellow Medicine,27173,Yellow Medicine,44.7157,-96.269,1701,290,polygon,FALSE,TRUE,America/Chicago,3,56220,1840006763
Ellendale,Ellendale,MN,Minnesota,27147,Steele,27147,Steele,43.8727,-93.2993,690,319,polygon,FALSE,TRUE,America/Chicago,3,56026,1840007911
Willernie,Willernie,MN,Minnesota,27163,Washington,27163,Washington,45.054,-92.9571,508,1567,polygon,FALSE,TRUE,America/Chicago,3,55090 55115,1840009997
Alexandria,Alexandria,MN,Minnesota,27041,Douglas,27041,Douglas,45.8777,-95.3766,20851,304,polygon,FALSE,TRUE,America/Chicago,3,56308,1840006680
Elko New Market,Elko New Market,MN,Minnesota,27139,Scott,27139,Scott,44.5667,-93.3381,4484,536,polygon,FALSE,TRUE,America/Chicago,3,55020 55054,1840007863
Florence,Florence,MN,Minnesota,27083,Lyon,27083,Lyon,44.236,-96.0531,38,64,polygon,FALSE,TRUE,America/Chicago,3,56170,1840007876
Donaldson,Donaldson,MN,Minnesota,27069,Kittson,27069,Kittson,48.5749,-96.8992,39,21,polygon,FALSE,TRUE,America/Chicago,3,56720,1840006584
